filename,label,category_id,bbox,image_id,location,split_type,date_captured
590d2ca4-23d2-11e8-a6a3-ec086b02610b_0.jpg,cat,16,"[619.52, 798.72, 320.0, 330.24]",590d2ca4-23d2-11e8-a6a3-ec086b02610b,100,val,2010-05-25 23:48:14
58f108d7-23d2-11e8-a6a3-ec086b02610b_0.jpg,cat,16,"[1175.04, 583.68, 138.24, 232.96]",58f108d7-23d2-11e8-a6a3-ec086b02610b,100,val,2010-05-25 23:48:15
59199924-23d2-11e8-a6a3-ec086b02610b_0.jpg,cat,16,"[977.92, 660.48, 291.84, 268.8]",59199924-23d2-11e8-a6a3-ec086b02610b,100,val,2010-05-25 23:48:15
58b81ff2-23d2-11e8-a6a3-ec086b02610b_0.jpg,cat,16,"[1090.56, 506.88, 209.92, 194.56]",58b81ff2-23d2-11e8-a6a3-ec086b02610b,100,val,2010-05-25 23:48:16
591997ff-23d2-11e8-a6a3-ec086b02610b_0.jpg,opossum,1,"[243.2, 1011.2, 363.52, 337.92]",591997ff-23d2-11e8-a6a3-ec086b02610b,100,val,2010-05-26 04:50:33
5900a45e-23d2-11e8-a6a3-ec086b02610b_0.jpg,opossum,1,"[491.52, 857.6, 284.16, 279.04]",5900a45e-23d2-11e8-a6a3-ec086b02610b,100,val,2010-05-26 04:50:34
58f5af41-23d2-11e8-a6a3-ec086b02610b_0.jpg,opossum,1,"[678.4, 808.96, 289.28, 220.16]",58f5af41-23d2-11e8-a6a3-ec086b02610b,100,val,2010-05-26 04:50:35
592c4edf-23d2-11e8-a6a3-ec086b02610b_0.jpg,opossum,1,"[893.44, 716.8, 350.72, 192.0]",592c4edf-23d2-11e8-a6a3-ec086b02610b,100,val,2010-05-26 04:50:36
58c1c078-23d2-11e8-a6a3-ec086b02610b_0.jpg,opossum,1,"[1187.84, 632.32, 207.36, 166.4]",58c1c078-23d2-11e8-a6a3-ec086b02610b,100,val,2010-05-26 04:50:37
58d9300d-23d2-11e8-a6a3-ec086b02610b_0.jpg,opossum,1,"[1274.88, 604.16, 204.8, 158.72]",58d9300d-23d2-11e8-a6a3-ec086b02610b,100,val,2010-05-26 04:50:38
58995814-23d2-11e8-a6a3-ec086b02610b_0.jpg,opossum,1,"[1387.52, 565.76, 135.68, 171.52]",58995814-23d2-11e8-a6a3-ec086b02610b,100,val,2010-05-26 04:50:39
58c1c07e-23d2-11e8-a6a3-ec086b02610b_0.jpg,opossum,1,"[1402.88, 550.4, 129.28, 122.88]",58c1c07e-23d2-11e8-a6a3-ec086b02610b,100,val,2010-05-26 04:50:40
586e30bb-23d2-11e8-a6a3-ec086b02610b_0.jpg,opossum,1,"[1441.28, 527.36, 110.08, 133.12]",586e30bb-23d2-11e8-a6a3-ec086b02610b,100,val,2010-05-26 04:50:40
59247b5d-23d2-11e8-a6a3-ec086b02610b_0.jpg,squirrel,5,"[854.18671875, 667.30671875, 138.24, 237.226640625]",59247b5d-23d2-11e8-a6a3-ec086b02610b,100,val,2010-05-26 11:48:19
586fdcfb-23d2-11e8-a6a3-ec086b02610b_0.jpg,squirrel,5,"[888.32, 486.4, 135.68, 197.12]",586fdcfb-23d2-11e8-a6a3-ec086b02610b,100,val,2010-05-26 11:48:20
58adc2eb-23d2-11e8-a6a3-ec086b02610b_0.jpg,squirrel,5,"[886.613359375, 471.04, 139.946640625, 230.4]",58adc2eb-23d2-11e8-a6a3-ec086b02610b,100,val,2010-05-26 11:48:21
587d3fa7-23d2-11e8-a6a3-ec086b02610b_0.jpg,squirrel,5,"[910.50671875, 484.693359375, 105.81328125, 220.16]",587d3fa7-23d2-11e8-a6a3-ec086b02610b,100,val,2010-05-26 11:48:22
58e7253e-23d2-11e8-a6a3-ec086b02610b_0.jpg,squirrel,5,"[1000.96, 501.76, 83.62671875, 136.533359375]",58e7253e-23d2-11e8-a6a3-ec086b02610b,100,val,2010-05-26 11:48:23
58ddd7b2-23d2-11e8-a6a3-ec086b02610b_0.jpg,opossum,1,"[340.48, 1198.08, 427.52, 284.16]",58ddd7b2-23d2-11e8-a6a3-ec086b02610b,100,val,2010-05-26 12:57:56
58c661e3-23d2-11e8-a6a3-ec086b02610b_0.jpg,opossum,1,"[156.16, 1295.36, 407.04, 198.4]",58c661e3-23d2-11e8-a6a3-ec086b02610b,100,val,2010-05-26 12:57:56
591fd2d5-23d2-11e8-a6a3-ec086b02610b_0.jpg,opossum,1,"[1192.96, 624.64, 235.52, 289.28]",591fd2d5-23d2-11e8-a6a3-ec086b02610b,100,val,2010-05-26 23:40:58
58718632-23d2-11e8-a6a3-ec086b02610b_0.jpg,opossum,1,"[1118.72, 770.56, 186.88, 202.24]",58718632-23d2-11e8-a6a3-ec086b02610b,100,val,2010-05-26 23:40:59
58e40e1f-23d2-11e8-a6a3-ec086b02610b_0.jpg,opossum,1,"[911.36, 821.76, 332.8, 309.76]",58e40e1f-23d2-11e8-a6a3-ec086b02610b,100,val,2010-05-26 23:41:00
5914f0dd-23d2-11e8-a6a3-ec086b02610b_0.jpg,opossum,1,"[885.76, 919.04, 263.68, 271.36]",5914f0dd-23d2-11e8-a6a3-ec086b02610b,100,val,2010-05-26 23:41:01
58c4d8ce-23d2-11e8-a6a3-ec086b02610b_0.jpg,opossum,1,"[709.12, 993.28, 386.56, 340.48]",58c4d8ce-23d2-11e8-a6a3-ec086b02610b,100,val,2010-05-26 23:41:01
589958a1-23d2-11e8-a6a3-ec086b02610b_0.jpg,opossum,1,"[417.28, 911.36, 322.56, 268.8]",589958a1-23d2-11e8-a6a3-ec086b02610b,100,val,2010-05-27 02:24:31
586e2e54-23d2-11e8-a6a3-ec086b02610b_0.jpg,opossum,1,"[558.08, 839.68, 345.6, 235.52]",586e2e54-23d2-11e8-a6a3-ec086b02610b,100,val,2010-05-27 02:24:32
586c885b-23d2-11e8-a6a3-ec086b02610b_0.jpg,opossum,1,"[668.16, 798.72, 345.6, 238.08]",586c885b-23d2-11e8-a6a3-ec086b02610b,100,val,2010-05-27 02:24:33
58c34c76-23d2-11e8-a6a3-ec086b02610b_0.jpg,opossum,1,"[773.12, 747.52, 360.96, 209.92]",58c34c76-23d2-11e8-a6a3-ec086b02610b,100,val,2010-05-27 02:24:34
58e93bf7-23d2-11e8-a6a3-ec086b02610b_0.jpg,opossum,1,"[893.44, 714.24, 337.92, 215.04]",58e93bf7-23d2-11e8-a6a3-ec086b02610b,100,val,2010-05-27 02:24:34
58eac9ca-23d2-11e8-a6a3-ec086b02610b_0.jpg,opossum,1,"[1164.3786607143, 648.9015178571, 263.9243303571, 176.2757142857]",58eac9ca-23d2-11e8-a6a3-ec086b02610b,100,val,2010-05-27 02:24:35
593d67c5-23d2-11e8-a6a3-ec086b02610b_0.jpg,opossum,1,"[1252.0565178571, 622.8787053571, 263.6127678571, 157.4648660714]",593d67c5-23d2-11e8-a6a3-ec086b02610b,100,val,2010-05-27 02:24:36
59328a47-23d2-11e8-a6a3-ec086b02610b_0.jpg,opossum,1,"[1322.8002678571, 612.2408035714, 230.8329464286, 148.8691071429]",59328a47-23d2-11e8-a6a3-ec086b02610b,100,val,2010-05-27 02:24:37
58a8a3c4-23d2-11e8-a6a3-ec086b02610b_0.jpg,opossum,1,"[1387.8857142857, 602.6298660714, 234.4110714286, 133.1872767857]",58a8a3c4-23d2-11e8-a6a3-ec086b02610b,100,val,2010-05-27 02:24:38
58c7ef82-23d2-11e8-a6a3-ec086b02610b_0.jpg,opossum,1,"[1331.5657142857, 602.67375, 225.7716071429, 156.2301785714]",58c7ef82-23d2-11e8-a6a3-ec086b02610b,100,val,2010-05-27 02:24:38
586e2fd2-23d2-11e8-a6a3-ec086b02610b_0.jpg,opossum,1,"[437.76, 1108.48, 238.08, 314.88]",586e2fd2-23d2-11e8-a6a3-ec086b02610b,100,val,2010-05-27 03:03:39
589cb438-23d2-11e8-a6a3-ec086b02610b_0.jpg,opossum,1,"[276.48, 1292.8, 256.0, 200.96]",589cb438-23d2-11e8-a6a3-ec086b02610b,100,val,2010-05-27 03:03:40
59023719-23d2-11e8-a6a3-ec086b02610b_0.jpg,opossum,1,"[235.52, 1374.72, 222.72, 107.52]",59023719-23d2-11e8-a6a3-ec086b02610b,100,val,2010-05-27 03:03:41
5935a916-23d2-11e8-a6a3-ec086b02610b_0.jpg,raccoon,3,"[601.6, 847.36, 322.56, 386.56]",5935a916-23d2-11e8-a6a3-ec086b02610b,100,val,2010-05-27 03:53:21
58718556-23d2-11e8-a6a3-ec086b02610b_0.jpg,raccoon,3,"[760.32, 711.68, 286.72, 343.04]",58718556-23d2-11e8-a6a3-ec086b02610b,100,val,2010-05-27 03:53:22
592c4bcb-23d2-11e8-a6a3-ec086b02610b_0.jpg,raccoon,3,"[901.12, 670.72, 322.56, 291.84]",592c4bcb-23d2-11e8-a6a3-ec086b02610b,100,val,2010-05-27 03:53:23
58a52e99-23d2-11e8-a6a3-ec086b02610b_0.jpg,raccoon,3,"[1075.2, 591.36, 240.64, 268.8]",58a52e99-23d2-11e8-a6a3-ec086b02610b,100,val,2010-05-27 03:53:24
58b66413-23d2-11e8-a6a3-ec086b02610b_0.jpg,raccoon,3,"[1175.04, 560.64, 179.2, 235.52]",58b66413-23d2-11e8-a6a3-ec086b02610b,100,val,2010-05-27 03:53:24
5935a6d7-23d2-11e8-a6a3-ec086b02610b_0.jpg,opossum,1,"[1098.24, 627.2, 268.8, 204.8]",5935a6d7-23d2-11e8-a6a3-ec086b02610b,100,val,2010-05-27 05:45:41
58df69ae-23d2-11e8-a6a3-ec086b02610b_0.jpg,opossum,1,"[1247.36, 537.6, 103.04, 121.6]",58df69ae-23d2-11e8-a6a3-ec086b02610b,100,val,2010-05-27 05:45:43
59167888-23d2-11e8-a6a3-ec086b02610b_0.jpg,opossum,1,"[1228.8, 442.88, 102.4, 143.36]",59167888-23d2-11e8-a6a3-ec086b02610b,100,val,2010-05-27 05:45:43
58bb89c1-23d2-11e8-a6a3-ec086b02610b_0.jpg,opossum,1,"[1172.48, 386.56, 138.24, 143.36]",58bb89c1-23d2-11e8-a6a3-ec086b02610b,100,val,2010-05-27 05:45:44
58c661a0-23d2-11e8-a6a3-ec086b02610b_0.jpg,opossum,1,"[1116.16, 368.64, 125.44, 110.08]",58c661a0-23d2-11e8-a6a3-ec086b02610b,100,val,2010-05-27 05:45:45
59023570-23d2-11e8-a6a3-ec086b02610b_0.jpg,opossum,1,"[1049.6, 716.8, 273.92, 226.56]",59023570-23d2-11e8-a6a3-ec086b02610b,100,val,2010-05-27 12:15:30
58f73d38-23d2-11e8-a6a3-ec086b02610b_0.jpg,opossum,1,"[936.96, 808.96, 268.8, 317.44]",58f73d38-23d2-11e8-a6a3-ec086b02610b,100,val,2010-05-27 12:15:30
588c1525-23d2-11e8-a6a3-ec086b02610b_0.jpg,opossum,1,"[1146.88, 657.92, 273.92, 197.12]",588c1525-23d2-11e8-a6a3-ec086b02610b,100,val,2010-05-27 12:15:31
5902381f-23d2-11e8-a6a3-ec086b02610b_0.jpg,opossum,1,"[1318.4, 601.6, 181.76, 207.36]",5902381f-23d2-11e8-a6a3-ec086b02610b,100,val,2010-05-27 12:15:32
5903cbe8-23d2-11e8-a6a3-ec086b02610b_0.jpg,raccoon,3,"[788.48, 954.88, 322.56, 404.48]",5903cbe8-23d2-11e8-a6a3-ec086b02610b,100,val,2010-05-27 12:39:07
5946b7ce-23d2-11e8-a6a3-ec086b02610b_0.jpg,raccoon,3,"[427.52, 1126.4, 486.4, 367.36]",5946b7ce-23d2-11e8-a6a3-ec086b02610b,100,val,2010-05-27 12:39:08
58ec551b-23d2-11e8-a6a3-ec086b02610b_0.jpg,raccoon,3,"[207.36, 1305.6, 499.2, 188.16]",58ec551b-23d2-11e8-a6a3-ec086b02610b,100,val,2010-05-27 12:39:09
589608e9-23d2-11e8-a6a3-ec086b02610b_0.jpg,opossum,1,"[1226.24, 663.04, 258.56, 209.92]",589608e9-23d2-11e8-a6a3-ec086b02610b,100,val,2010-05-28 02:01:27
58e0f76a-23d2-11e8-a6a3-ec086b02610b_0.jpg,opossum,1,"[1144.32, 752.64, 184.32, 232.96]",58e0f76a-23d2-11e8-a6a3-ec086b02610b,100,val,2010-05-28 02:01:28
58cfca3a-23d2-11e8-a6a3-ec086b02610b_0.jpg,opossum,1,"[1041.92, 793.6, 366.08, 273.92]",58cfca3a-23d2-11e8-a6a3-ec086b02610b,100,val,2010-05-28 02:01:28
590235d7-23d2-11e8-a6a3-ec086b02610b_0.jpg,opossum,1,"[952.32, 852.48, 279.04, 291.84]",590235d7-23d2-11e8-a6a3-ec086b02610b,100,val,2010-05-28 02:01:29
58ec56e1-23d2-11e8-a6a3-ec086b02610b_0.jpg,opossum,1,"[826.88, 965.12, 240.64, 250.88]",58ec56e1-23d2-11e8-a6a3-ec086b02610b,100,val,2010-05-28 02:01:30
59292e32-23d2-11e8-a6a3-ec086b02610b_0.jpg,opossum,1,"[770.56, 1246.72, 445.44, 247.04]",59292e32-23d2-11e8-a6a3-ec086b02610b,100,val,2010-05-28 02:01:31
5860ecc8-23d2-11e8-a6a3-ec086b02610b_0.jpg,opossum,1,"[724.48, 1121.28, 266.24, 335.36]",5860ecc8-23d2-11e8-a6a3-ec086b02610b,100,val,2010-05-28 02:01:31
58e5978a-23d2-11e8-a6a3-ec086b02610b_0.jpg,opossum,1,"[949.76, 1356.8, 286.72, 136.96]",58e5978a-23d2-11e8-a6a3-ec086b02610b,100,val,2010-05-28 02:01:32
58df6940-23d2-11e8-a6a3-ec086b02610b_0.jpg,cat,16,"[314.88, 960.0, 419.84, 527.36]",58df6940-23d2-11e8-a6a3-ec086b02610b,100,val,2010-05-28 02:54:21
58f73ed6-23d2-11e8-a6a3-ec086b02610b_0.jpg,cat,16,"[518.4, 867.84, 307.2, 463.36]",58f73ed6-23d2-11e8-a6a3-ec086b02610b,100,val,2010-05-28 02:54:22
58c97b65-23d2-11e8-a6a3-ec086b02610b_0.jpg,cat,16,"[614.4, 814.08, 281.6, 448.0]",58c97b65-23d2-11e8-a6a3-ec086b02610b,100,val,2010-05-28 02:54:23
58a1cb5f-23d2-11e8-a6a3-ec086b02610b_0.jpg,cat,16,"[695.04, 769.28, 206.08, 422.4]",58a1cb5f-23d2-11e8-a6a3-ec086b02610b,100,val,2010-05-28 02:54:23
58ac0e1b-23d2-11e8-a6a3-ec086b02610b_0.jpg,cat,16,"[739.84, 748.8, 165.12, 421.12]",58ac0e1b-23d2-11e8-a6a3-ec086b02610b,100,val,2010-05-28 02:54:24
5930fef9-23d2-11e8-a6a3-ec086b02610b_0.jpg,opossum,1,"[502.0788839286, 964.4119642857, 287.6006696429, 255.0403571429]",5930fef9-23d2-11e8-a6a3-ec086b02610b,100,val,2010-05-28 03:04:58
58b132ec-23d2-11e8-a6a3-ec086b02610b_0.jpg,opossum,1,"[631.1204464286, 857.6, 315.4973214286, 206.9825892857]",58b132ec-23d2-11e8-a6a3-ec086b02610b,100,val,2010-05-28 03:04:59
5874d6e9-23d2-11e8-a6a3-ec086b02610b_0.jpg,opossum,1,"[826.88, 775.68, 284.16, 199.68]",5874d6e9-23d2-11e8-a6a3-ec086b02610b,100,val,2010-05-28 03:05:00
58d9316e-23d2-11e8-a6a3-ec086b02610b_0.jpg,opossum,1,"[966.9017857143, 740.4105357143, 265.7601785714, 151.3500892857]",58d9316e-23d2-11e8-a6a3-ec086b02610b,100,val,2010-05-28 03:05:01
58c34cbf-23d2-11e8-a6a3-ec086b02610b_0.jpg,opossum,1,"[1104.6619642857, 672.3554464286, 272.240625, 162.62875]",58c34cbf-23d2-11e8-a6a3-ec086b02610b,100,val,2010-05-28 03:05:01
58b821db-23d2-11e8-a6a3-ec086b02610b_0.jpg,cat,16,"[350.72, 1018.88, 340.48, 337.92]",58b821db-23d2-11e8-a6a3-ec086b02610b,100,val,2010-05-28 05:05:12
5874d535-23d2-11e8-a6a3-ec086b02610b_0.jpg,cat,16,"[94.72, 1190.4, 460.8, 303.36]",5874d535-23d2-11e8-a6a3-ec086b02610b,100,val,2010-05-28 05:05:13
59484771-23d2-11e8-a6a3-ec086b02610b_0.jpg,cat,16,"[10.24, 1297.92, 389.12, 195.84]",59484771-23d2-11e8-a6a3-ec086b02610b,100,val,2010-05-28 05:05:14
585da9ee-23d2-11e8-a6a3-ec086b02610b_0.jpg,squirrel,5,"[824.32, 688.64, 128.0, 253.44]",585da9ee-23d2-11e8-a6a3-ec086b02610b,100,val,2010-05-28 12:05:58
58f29533-23d2-11e8-a6a3-ec086b02610b_0.jpg,squirrel,5,"[900.26671875, 465.92, 114.346640625, 221.86671875]",58f29533-23d2-11e8-a6a3-ec086b02610b,100,val,2010-05-28 12:05:59
58e40db5-23d2-11e8-a6a3-ec086b02610b_0.jpg,squirrel,5,"[888.32, 478.72, 130.56, 192.0]",58e40db5-23d2-11e8-a6a3-ec086b02610b,100,val,2010-05-28 12:06:00
59279e5e-23d2-11e8-a6a3-ec086b02610b_0.jpg,squirrel,5,"[919.04, 527.36, 104.96, 161.28]",59279e5e-23d2-11e8-a6a3-ec086b02610b,100,val,2010-05-28 12:06:01
58cfc9ad-23d2-11e8-a6a3-ec086b02610b_0.jpg,squirrel,5,"[926.72, 527.36, 112.64, 158.72]",58cfc9ad-23d2-11e8-a6a3-ec086b02610b,100,val,2010-05-28 12:06:01
5908812b-23d2-11e8-a6a3-ec086b02610b_0.jpg,cat,16,"[1072.64, 611.84, 337.92, 250.88]",5908812b-23d2-11e8-a6a3-ec086b02610b,100,val,2010-05-28 21:32:44
592de359-23d2-11e8-a6a3-ec086b02610b_0.jpg,cat,16,"[1123.84, 578.56, 363.52, 268.8]",592de359-23d2-11e8-a6a3-ec086b02610b,100,val,2010-05-28 21:32:45
58a8a197-23d2-11e8-a6a3-ec086b02610b_0.jpg,cat,16,"[1251.84, 586.24, 197.12, 217.6]",58a8a197-23d2-11e8-a6a3-ec086b02610b,100,val,2010-05-28 21:32:45
587185b5-23d2-11e8-a6a3-ec086b02610b_0.jpg,cat,16,"[1239.04, 550.4, 209.92, 212.48]",587185b5-23d2-11e8-a6a3-ec086b02610b,100,val,2010-05-28 21:32:46
58df68d2-23d2-11e8-a6a3-ec086b02610b_0.jpg,cat,16,"[1267.2, 517.12, 148.48, 220.16]",58df68d2-23d2-11e8-a6a3-ec086b02610b,100,val,2010-05-28 21:32:47
593ef4f4-23d2-11e8-a6a3-ec086b02610b_0.jpg,opossum,1,"[299.52, 970.24, 386.56, 281.6]",593ef4f4-23d2-11e8-a6a3-ec086b02610b,100,val,2010-05-29 04:11:46
5879d359-23d2-11e8-a6a3-ec086b02610b_0.jpg,opossum,1,"[527.36, 857.6, 353.28, 279.04]",5879d359-23d2-11e8-a6a3-ec086b02610b,100,val,2010-05-29 04:11:47
5922ec1f-23d2-11e8-a6a3-ec086b02610b_0.jpg,opossum,1,"[591.36, 811.52, 371.2, 220.16]",5922ec1f-23d2-11e8-a6a3-ec086b02610b,100,val,2010-05-29 04:11:47
593d6793-23d2-11e8-a6a3-ec086b02610b_0.jpg,opossum,1,"[706.56, 755.2, 476.16, 217.6]",593d6793-23d2-11e8-a6a3-ec086b02610b,100,val,2010-05-29 04:11:48
585c0484-23d2-11e8-a6a3-ec086b02610b_0.jpg,opossum,1,"[852.48, 739.84, 335.36, 166.4]",585c0484-23d2-11e8-a6a3-ec086b02610b,100,val,2010-05-29 04:11:49
58f2936a-23d2-11e8-a6a3-ec086b02610b_0.jpg,opossum,1,"[1157.12, 634.88, 238.08, 166.4]",58f2936a-23d2-11e8-a6a3-ec086b02610b,100,val,2010-05-29 04:11:50
58e40cea-23d2-11e8-a6a3-ec086b02610b_0.jpg,opossum,1,"[1221.12, 599.04, 299.52, 158.72]",58e40cea-23d2-11e8-a6a3-ec086b02610b,100,val,2010-05-29 04:11:51
59439f80-23d2-11e8-a6a3-ec086b02610b_0.jpg,opossum,1,"[1359.36, 542.72, 197.12, 163.84]",59439f80-23d2-11e8-a6a3-ec086b02610b,100,val,2010-05-29 04:11:51
58fa5df3-23d2-11e8-a6a3-ec086b02610b_0.jpg,opossum,1,"[1420.8, 508.16, 112.64, 122.88]",58fa5df3-23d2-11e8-a6a3-ec086b02610b,100,val,2010-05-29 04:11:53
58c66544-23d2-11e8-a6a3-ec086b02610b_0.jpg,cat,16,"[325.12, 1062.4, 299.52, 368.64]",58c66544-23d2-11e8-a6a3-ec086b02610b,100,val,2010-05-29 12:22:02
59452d26-23d2-11e8-a6a3-ec086b02610b_0.jpg,cat,16,"[122.88, 1187.84, 399.36, 305.92]",59452d26-23d2-11e8-a6a3-ec086b02610b,100,val,2010-05-29 12:22:03
58857d90-23d2-11e8-a6a3-ec086b02610b_0.jpg,cat,16,"[43.52, 1310.72, 345.6, 183.04]",58857d90-23d2-11e8-a6a3-ec086b02610b,100,val,2010-05-29 12:22:04
58fa5f1f-23d2-11e8-a6a3-ec086b02610b_0.jpg,opossum,1,"[711.68, 952.32, 268.8, 256.0]",58fa5f1f-23d2-11e8-a6a3-ec086b02610b,100,val,2010-05-30 01:42:45
58a37cc6-23d2-11e8-a6a3-ec086b02610b_0.jpg,opossum,1,"[1093.12, 668.16, 248.32, 207.36]",58a37cc6-23d2-11e8-a6a3-ec086b02610b,100,val,2010-05-30 01:42:46
59439c2c-23d2-11e8-a6a3-ec086b02610b_0.jpg,opossum,1,"[1016.32, 791.04, 158.72, 209.92]",59439c2c-23d2-11e8-a6a3-ec086b02610b,100,val,2010-05-30 01:42:46
58e599cf-23d2-11e8-a6a3-ec086b02610b_0.jpg,opossum,1,"[1149.44, 652.8, 245.76, 194.56]",58e599cf-23d2-11e8-a6a3-ec086b02610b,100,val,2010-05-30 01:42:47
58f73f29-23d2-11e8-a6a3-ec086b02610b_0.jpg,opossum,1,"[1315.84, 596.48, 133.12, 163.84]",58f73f29-23d2-11e8-a6a3-ec086b02610b,100,val,2010-05-30 01:42:48
58b822ac-23d2-11e8-a6a3-ec086b02610b_0.jpg,opossum,1,"[245.76, 1031.68, 381.44, 276.48]",58b822ac-23d2-11e8-a6a3-ec086b02610b,100,val,2010-05-30 04:56:44
58910ecc-23d2-11e8-a6a3-ec086b02610b_0.jpg,opossum,1,"[563.2, 908.8, 256.0, 202.24]",58910ecc-23d2-11e8-a6a3-ec086b02610b,100,val,2010-05-30 04:56:45
58ce4081-23d2-11e8-a6a3-ec086b02610b_0.jpg,opossum,1,"[750.08, 798.72, 220.16, 199.68]",58ce4081-23d2-11e8-a6a3-ec086b02610b,100,val,2010-05-30 04:56:46
5874d3c6-23d2-11e8-a6a3-ec086b02610b_0.jpg,opossum,1,"[852.48, 771.84, 277.76, 166.4]",5874d3c6-23d2-11e8-a6a3-ec086b02610b,100,val,2010-05-30 04:56:46
58e0f49c-23d2-11e8-a6a3-ec086b02610b_0.jpg,opossum,1,"[1349.12, 573.44, 166.4, 179.2]",58e0f49c-23d2-11e8-a6a3-ec086b02610b,100,val,2010-05-30 04:56:48
58aa59b6-23d2-11e8-a6a3-ec086b02610b_0.jpg,opossum,1,"[1376.0, 554.24, 157.44, 128.0]",58aa59b6-23d2-11e8-a6a3-ec086b02610b,100,val,2010-05-30 04:56:49
58c34cd3-23d2-11e8-a6a3-ec086b02610b_0.jpg,opossum,1,"[1382.4, 490.24, 186.88, 116.48]",58c34cd3-23d2-11e8-a6a3-ec086b02610b,100,val,2010-05-30 04:56:51
5914f1ba-23d2-11e8-a6a3-ec086b02610b_0.jpg,squirrel,5,"[663.04, 865.28, 222.72, 207.36]",5914f1ba-23d2-11e8-a6a3-ec086b02610b,100,val,2010-05-30 11:37:56
58fd7cc6-23d2-11e8-a6a3-ec086b02610b_0.jpg,squirrel,5,"[919.04, 496.64, 117.76, 181.76]",58fd7cc6-23d2-11e8-a6a3-ec086b02610b,100,val,2010-05-30 11:37:57
58c34ec1-23d2-11e8-a6a3-ec086b02610b_0.jpg,squirrel,5,"[934.4, 488.96, 120.32, 202.24]",58c34ec1-23d2-11e8-a6a3-ec086b02610b,100,val,2010-05-30 11:37:58
589cb4d7-23d2-11e8-a6a3-ec086b02610b_0.jpg,squirrel,5,"[934.4, 491.52, 112.64, 184.32]",589cb4d7-23d2-11e8-a6a3-ec086b02610b,100,val,2010-05-30 11:37:59
58c4d845-23d2-11e8-a6a3-ec086b02610b_0.jpg,squirrel,5,"[933.12, 499.2, 110.08, 170.24]",58c4d845-23d2-11e8-a6a3-ec086b02610b,100,val,2010-05-30 11:38:00
58ac0c9d-23d2-11e8-a6a3-ec086b02610b_0.jpg,opossum,1,"[460.8, 972.8, 455.68, 309.76]",58ac0c9d-23d2-11e8-a6a3-ec086b02610b,100,val,2010-05-30 12:22:41
59408265-23d2-11e8-a6a3-ec086b02610b_0.jpg,opossum,1,"[79.36, 1208.32, 399.36, 279.04]",59408265-23d2-11e8-a6a3-ec086b02610b,100,val,2010-05-30 12:22:42
591e3f62-23d2-11e8-a6a3-ec086b02610b_0.jpg,raccoon,3,"[665.6, 934.4, 366.08, 473.6]",591e3f62-23d2-11e8-a6a3-ec086b02610b,100,val,2010-05-30 12:45:33
